title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites,objectives,study_design,ai_techniques,data_sources,feedback_type,performance_dimensions,results,limitations,future_work,participants,evaluation_metrics,publication_type,country
Towards efficient modelling of string dynamics: A comparison of state space and koopman based deep learning methods,This paper presents an examination of State Space Models (SSM) and Koopman-based deep learning methods for modelling the dynamics of both linear and non-linear stiff strings. …,"R Diaz, CDLV Martin, M Sandler",2024,,Google Scholar,yes,,https://arxiv.org/abs/2408.16650,arxiv.org,5,,,,,,,,,,,,,
Towards zero-shot amplifier modeling: One-to-many amplifier modeling via tone embedding control,"… interest driven by advances in deep learning [1–9]. … our evaluation, we use not only two additional guitar amps not seen during training time, but also self-recorded audio signals of guitar …","YH Chen, YT Yeh, YC Cheng, JT Wu, YH Ho, ...",2024,,Google Scholar,yes,,https://arxiv.org/abs/2407.10646,arxiv.org,17,,,,,,,,,,,,,
Moisesdb: A dataset for source separation beyond 4-stems,"… Section 4 introduces baseline performance evaluation … still be difficult to distinguish from “guitar” tracks if trained solely on … allows fast integration with machine learning libraries. Overall, …","I Pereira, F Araújo, F Korzeniowski, R Vogl",2023,,Google Scholar,yes,,https://arxiv.org/abs/2307.15913,arxiv.org,73,,,,,,,,,,,,,
A novel method for sleep-stage classification based on sonification of sleep electroencephalogram signals using wavelet transform and recurrent neural network,… as a feedback tool for … Guitar and Kurdish Makam Database The rationality of musical structures is critical to the development of informative musical pieces when artificial intelligence …,"F Moradi, H Mohammadi, M Rezaei, P Sariaslani, ...",2020,,Google Scholar,yes,,https://karger.com/ene/article-abstract/83/5/468/126504,karger.com,30,,,,,,,,,,,,,
A dimension space for the evaluation of accessible digital musical instruments,… [13] targeted hand-controlled guitar effects for live music and … to using interactive machine learning techniques in order for … in which various supervised machine learning approaches are …,"N Davanzo, F Avanzini",2020,,Google Scholar,yes,,https://air.unimi.it/handle/2434/774163,air.unimi.it,20,,,,,,,,,,,,,
A robust hybrid neural network architecture for blind source separation of speech signals exploiting deep learning,"… ground music, vocal performances, or guitar solos. Moreover, the … evaluation is conducted in a noisy environment, and the correlation coefficient matrix is employed as the evaluation …","S Ansari, KA Alnajjar, T Khater, S Mahmoud, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10247035/,ieeexplore.ieee.org,24,,,,,,,,,,,,,
Spire muse: A virtual musical partner for creative brainstorming,"… collective improvisation through positive feedback—a mutual … main experiments with an acoustic guitar corpus, we used a … planning to implement machine learning algorithms that can …","NJW Thelle, P Pasquier",2021,,Google Scholar,yes,,https://www.researchgate.net/profile/Notto-Thelle/publication/352439650_Spire_Muse_A_Virtual_Musical_Partner_for_Creative_Brainstorming/links/60c9c263299bf108abdd8e07/Spire-Muse-A-Virtual-Musical-Partner-for-Creative-Brainstorming.pdf,researchgate.net,29,,,,,,,,,,,,,
A depression detection model using deep learning and textual entailment,"… Finally our evaluation of the deep learning step in the proposed model is mentioned in … best evaluation splitting as mentioned before 90% for training ,5% testing, and also 5% validation. …","M Elshazly, MH Haggag, SA Ehssan",2021,,Google Scholar,yes,,https://www.researchgate.net/profile/Manar-Elshazly/publication/357869198_A_Depression_Detection_Model_using_Deep_Learning_and_Textual_Entailment/links/61e411bdc5e31033759c2946/A-Depression-Detection-Model-using-Deep-Learning-and-Textual-Entailment.pdf,researchgate.net,6,,,,,,,,,,,,,
NeuralLog: Natural language inference with joint neural and logical reasoning,"… As the evaluation results show, our model achieves the state-… The result also proves our hypothesis that deep learning … man is playing a guitar, H: A man is not playing a guitar has gold-…","Z Chen, Q Gao, LS Moss",2021,,Google Scholar,yes,,https://arxiv.org/abs/2105.14167,arxiv.org,67,,,,,,,,,,,,,
Attribute value generation from product title using language models,"… employed multiple types of machine learning models, each of … We want to generate the value “Electric Guitar” for the at… and F1 score as our evaluation measure which are denoted as P, …","K Roy, P Goyal, M Pandey",2021,,Google Scholar,yes,,https://aclanthology.org/2021.ecnlp-1.2/,aclanthology.org,33,,,,,,,,,,,,,
The evolution of artificial intelligence in medical imaging: from computer science to machine and deep learning,"… Artificial intelligence (AI), the wide spectrum of technologies … Soon after, in the 1950s and 1960s, machine learning … facilitated the adoption of deep learning by researchers and clinicians…","M Avanzo, J Stancanello, G Pirrone, A Drigo, A Retico",2024,,Google Scholar,yes,,https://www.mdpi.com/2072-6694/16/21/3702,mdpi.com,46,,,,,,,,,,,,,
Combining Deep Learning Techniques for Enhanced Human Activity Recognition: A Hybrid CNN-LSTM Fusion Approach,"… additional components for performance analysis and tracking … and a confusion matrix for performance analysis. Python was … activities, including playing the guitar, horseback riding, long …","M Prabu, R Naidu, P Asif",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10649335/,ieeexplore.ieee.org,4,,,,,,,,,,,,,
Practice of praxis,"… encouraged deep learning through critical, respectful feedback. … aimed to explore how deep learning was executed and its … motion or cartooning, or a guitar chord fingering, or whatever …",L Ritchie,2023,,Google Scholar,yes,,https://akjournals.com/view/journals/2059/6/1/article-p14.xml,akjournals.com,8,,,,,,,,,,,,,
Reverse engineering memoryless distortion effects with differentiable waveshapers,"… of guitar distortion emulation software plugins and guitar … With the recent rise of machine learning the research community … performs best in a perceptual evaluation, and the proposed …","JT Colonel, M Comunità, J Reiss",2022,,Google Scholar,yes,,http://www.eecs.qmul.ac.uk/~josh/documents/2022/21955.pdf,eecs.qmul.ac.uk,24,,,,,,,,,,,,,
Machine learning: a practitioner's approach,"… This text begins from an introduction to machine learning, and then lists timelines … machine learning research. We have chosen common problems to find solutions by machine learning …","SS Vinod Chandra, AS HAREENDRAN",2021,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=b_wdEAAAQBAJ&oi=fnd&pg=PP1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=3q8m7KP_KJ&sig=un8IBy4U1TKbYR-aTWRltYZ5w6Y,books.google.com,26,,,,,,,,,,,,,
Deep Learning Tools for Audacity: Helping Researchers Expand the Artist's Toolkit,"… machine learning models for media creation will be able to put these models directly into the hands of the artists. We hope that this work will foster a virtuous feedback … , guitar amplifier …","HF Garcia, A Aguilar, E Manilow, D Vedenko, ...",2021,,Google Scholar,yes,,https://arxiv.org/abs/2110.13323,arxiv.org,6,,,,,,,,,,,,,
NablAFx: A framework for differentiable black-box and gray-box modeling of audio effects,… with the success of deep learning and differentiable digital signal … To retain TFiLM’s expressivity while reducing parameters and … Guitar effects recognition and parameter estimation with …,"M Comunità, CJ Steinmetz, JD Reiss",2025,,Google Scholar,yes,,https://arxiv.org/abs/2502.11668,arxiv.org,3,,,,,,,,,,,,,
A new deep-learning method for human activity recognition,"… To provide a more comprehensive evaluation of our network’s performance, we compared it to other available neural network architectures, such as 3D ResNet 50,101,152, ConvLSTM, …","R Vrskova, P Kamencay, R Hudec, P Sykora",2023,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/23/5/2816,mdpi.com,62,,,,,,,,,,,,,
An unequal deep learning approach for 3-D point cloud segmentation,… 2) Deep learning methods are promising to segment objects from complex point clouds. … An inequivalence evaluation is a function discover problem modeling the relationship between …,"J Wang, C Xu, L Dai, J Zhang, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9291415/,ieeexplore.ieee.org,39,,,,,,,,,,,,,
Avsegformer: Audio-visual segmentation with transformer,"… Additionally, in cases where multiple objects coexist within a single contextual frame (eg, two guitars or one person and one guitar), the vanilla dense segmentation method struggles to …","S Gao, Z Chen, G Chen, W Wang, T Lu",2024,,Google Scholar,yes,,https://ojs.aaai.org/index.php/AAAI/article/view/29104,ojs.aaai.org,92,,,,,,,,,,,,,
A machine learning approach to anaphora resolution in Nepali language,… a machine learning (ML) approach to Anaphora Resolution (AR) system in Nepali language. It is one of the pioneering approaches in anaphora resolution using machine learning in …,"A Senapati, A Poudyal, P Adhikary, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9200135/,ieeexplore.ieee.org,5,,,,,,,,,,,,,
"Advancing stuttering detection via data augmentation, class-balanced loss and multi-contextual deep learning","… Furthermore, we apply data augmentation in cross corpora evaluation, and we found that it boosts the detection performance of all the classes, which results in an improvement of 13.23…","SA Sheikh, M Sahidullah, F Hirsch, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10050738/,ieeexplore.ieee.org,34,,,,,,,,,,,,,
"Natural Language Understanding with Python: Combine natural language technology, deep learning, and large language models to create human-like …","… , he is unsuccessfully trying to learn how to play the guitar. … of the more complex machine learning examples would run … Amazon review page for this book and share your feedback. …",DA Dahl,2023,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=ErjHEAAAQBAJ&oi=fnd&pg=PP1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=K4gn79GmpH&sig=X73sn-luQ_O0QMRW5YTOxUw0Ifk,books.google.com,11,,,,,,,,,,,,,
Discriminative adversarial domain generalization with meta-learning based cross-domain validation,"… The generalization capability of machine learning models, which … to develop and deploy machine learning applications in the real-… In the experimental evaluation, a comprehensive …","K Chen, D Zhuang, JM Chang",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0925231221014247,Elsevier,70,,,,,,,,,,,,,
"Deep learning-based motion style transfer tools, techniques and future challenges","… The popularity of deep learning (DL) algorithms reshapes motion style transfer approaches, … the runtime as the baseline for the evaluation. The evaluation concluded that Holden et al.’s […","SMA Akber, SN Kazmi, SM Mohsin, A Szczęsna",2023,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/23/5/2597,mdpi.com,27,,,,,,,,,,,,,
Text Generation with Gan Networks Using Feedback Score,… Applying machine learning techniques for AI-driven systems requires re-designing neural … i like to use just a touch of phase to make my guitar growl and this does the job nicely ! cant …,D Kuznetsov,2023,,Google Scholar,yes,,https://www.ijcionline.com/paper/12/12323ijci01.pdf,ijcionline.com,2,,,,,,,,,,,,,
Deep neural network modeling of distortion stomp box using spectral features,"… Instead, these methods exploit deep learning. Since guitar sounds are temporal sequences, … IV, we adopt the generalized KL divergence for evaluation of the spectrograms, because it …","K Yoshimoto, H Kuroda, D Kitahara, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9306326/,ieeexplore.ieee.org,3,,,,,,,,,,,,,
