title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites
Requirement formalisation using natural language processing and machine learning: A systematic review,"… • To evaluate the results of applying RF approaches to the evaluation cases, we provide tools to (i) compare the formalized models produced by an approach to manually constructed …","S Kolahdouz-Rahimi, K Lano, C Lin",2023,,Google Scholar,yes,,https://arxiv.org/abs/2303.13365,arxiv.org,21
Training spiking neural networks using lessons from deep learning,"… machine learning. To be fair, none of the authors can emulate the style of Shakespeare or write up musical guitar tabs … For example, feedback connections are observed in most places …","JK Eshraghian, M Ward, EO Neftci, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10242251/,ieeexplore.ieee.org,1011
Sentiment Analysis Using E-Commerce Review Keyword-Generated Image with a Hybrid Machine Learning-Based Model.,… The performance evaluation is presented by the confusion … We can also employ them to calculate the typical evaluation … an optimal scenario across various evaluation metrics. That is …,"J Li, Y Huang, Y Lu, L Wang, Y Ren, ...",2024,,Google Scholar,yes,,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=15462218&AN=178740951&h=PjUnLVmdO%2FizGy%2B0jM2XgW3jFGOkNWcOQDLoBqeA29GP0WvrCqPgd1MAauplZMQ79q2C%2FBm3rd%2BYc1z3tXA2Gw%3D%3D&crl=c,search.ebscohost.com,14
High-fidelity noise reduction with differentiable signal processing,… signal processing and deep learning approach that is … evaluation along with a subjective listening test and found that our proposed approach performed on par with strong deep learning …,"CJ Steinmetz, T Walther, JD Reiss",2023,,Google Scholar,yes,,https://arxiv.org/abs/2310.11364,arxiv.org,8
Predicting emotion from color present in images and video excerpts by machine learning,… in the feedback loop regarding the activity performed [4… it to the current emotional state in an affective feedback loop [5… The subject of the engineering thesis concerned the guitar sound …,"A Wędołowska, D Weber, B Kostek",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10163789/,ieeexplore.ieee.org,13
Recognizing similar musical instruments with YOLO models,"… the fields of machine learning and artificial intelligence have … However, as can be seen in Figure 1, the designs of the guitar… a performance and provide feedback for improvement. Lastly, …","C Dewi, APS Chen, HJ Christanto",2023,,Google Scholar,yes,,https://www.mdpi.com/2504-2289/7/2/94,mdpi.com,23
Arabic music genre identification,… Different Machine Learning techniques are utilised to … This research presents an evaluation of machine learning … well as string instruments like the guitar and the charango. Going more …,"M Ahmed, S Fadel, ME Helal, ...",2024,,Google Scholar,yes,,https://uhra.herts.ac.uk/id/eprint/11148/,uhra.herts.ac.uk,1
Classification of heavy metal subgenres with machine learning,"… -evaluation concerning the application of machine learning for … Guitar solos are essential, while a wide range of electronic … enhanced by the electronic bass guitar, which performs a …",T Rönnberg,2020,,Google Scholar,yes,,https://www.doria.fi/handle/10024/176237,doria.fi,3
A deep learning framework for audio restoration using Convolutional/Deconvolutional Deep Autoencoders,… This paper shows how deep learning techniques are used to restore audio files that simulate situations of background noise and loss of signal. Its main distinguishing feature is the …,"A Nogales, S Donaher, A Garcia-Tejedor",2023,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0957417423010886,Elsevier,11
Automated corrosion detection using crowdsourced training for deep learning,… set was used for all classification accuracy evaluation. The AI model accuracy was reported as … Man marching with guitar in front of weathering steel; this image was voted to contain any …,"WT Nash, CJ Powell, T Drummond, N Birbilis",2020,,Google Scholar,yes,,https://content.ampp.org/corrosion/article/76/2/135/2036,content.ampp.org,58
Audio effect chain estimation and dry signal recovery from multi-effect-processed musical signals,"… Our experiments on guitar phrase recordings with various AFX chains demonstrate the validity of … For this evaluation, we need to determine the stop criteria (the threshold for M(s, u)). We …","O Take, K Watanabe, T Nakatsuka, T Cheng, ...",2024,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://staff.aist.go.jp/m.goto/PAPER/DAFX2024take.pdf,staff.aist.go.jp,9
Learning latent characteristics of data and models using item response theory,"… In this dissertation we introduce new methods for test set construction and model evaluation for the machine learning and natural language processing community. In addition, we …",JP Lalor,2024,,Google Scholar,yes,,https://scholarworks.umass.edu/items/2829bb9a-75ad-4f87-9d58-22b1b492036a,scholarworks.umass.edu,5
Dissecting the genre of Nigerian music with machine learning models,"… Highlife is played with guitar, horns, saxophone and trumpets. Apala is another music genre that originated in the 1930s among the Yorubas during the colonial era. It is played with …","SO Folorunso, SA Afolabi, AB Owodeyi",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S1319157821001762,Elsevier,30
Distortion audio effects: Learning how to recover the clean signal,… distortion audio effects applied to guitar tracks in music production… stress the usefulness of multiple evaluation metrics to assess … We include this model in our evaluation as a standard fre…,"J Imort, G Fabbro, MAM Ramírez, S Uhlich, ...",2022,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://arxiv.org/abs/2202.01664,arxiv.org,21
Fake news detection using deep learning: A systematic literature review,"… One person has no prior musical training, whereas the other plays the guitar and has a … The absence of benchmark datasets, evaluation metrics, and protocols makes it challenging …","MQ Alnabhan, P Branco",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10614154/,ieeexplore.ieee.org,34
Efficient neural networks for real-time analog audio effect modeling,"… network and employ modern deep learning methods to learn … in the case of modeling guitar amplifiers and distortion effects… , build larger models with greater expressivity, and train for a …","CJ Steinmetz, JD Reiss",2021,,Google Scholar,yes,,https://www.researchgate.net/profile/Christian-Steinmetz-5/publication/349234676_Efficient_Neural_Networks_for_Real-time_Analog_Audio_Effect_Modeling/links/602ac38ca6fdcc37a82bffa0/Efficient-Neural-Networks-for-Real-time-Analog-Audio-Effect-Modeling.pdf,researchgate.net,36
Modeling plate and spring reverberation using a dsp-informed deep neural network,"… , we conduct a perceptual evaluation experiment and we also … We explore whether a deep learning architecture is able to … We use raw and plate reverb notes from the bass guitar …","MAM Ramírez, E Benetos, ...",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9053093/,ieeexplore.ieee.org,15
Towards efficient modelling of string dynamics: A comparison of state space and koopman based deep learning methods,This paper presents an examination of State Space Models (SSM) and Koopman-based deep learning methods for modelling the dynamics of both linear and non-linear stiff strings. …,"R Diaz, CDLV Martin, M Sandler",2024,,Google Scholar,yes,,https://arxiv.org/abs/2408.16650,arxiv.org,5
"Signal processing using dictionaries, atoms, and deep learning: A common analysis-synthesis framework","… For instance, if a guitar performance is masked by white noise, then the algorithms will seek the sparsest representation in terms of guitar notes, ignoring the white noise that is …","C Zhang, M Van Der Baan",2022,,Google Scholar,no,Contém palavra-chave de exclusão: synthesis,https://ieeexplore.ieee.org/abstract/document/9737132/,ieeexplore.ieee.org,14
Towards zero-shot amplifier modeling: One-to-many amplifier modeling via tone embedding control,"… interest driven by advances in deep learning [1–9]. … our evaluation, we use not only two additional guitar amps not seen during training time, but also self-recorded audio signals of guitar …","YH Chen, YT Yeh, YC Cheng, JT Wu, YH Ho, ...",2024,,Google Scholar,yes,,https://arxiv.org/abs/2407.10646,arxiv.org,17
Moisesdb: A dataset for source separation beyond 4-stems,"… Section 4 introduces baseline performance evaluation … still be difficult to distinguish from “guitar” tracks if trained solely on … allows fast integration with machine learning libraries. Overall, …","I Pereira, F Araújo, F Korzeniowski, R Vogl",2023,,Google Scholar,yes,,https://arxiv.org/abs/2307.15913,arxiv.org,73
A novel method for sleep-stage classification based on sonification of sleep electroencephalogram signals using wavelet transform and recurrent neural network,… as a feedback tool for … Guitar and Kurdish Makam Database The rationality of musical structures is critical to the development of informative musical pieces when artificial intelligence …,"F Moradi, H Mohammadi, M Rezaei, P Sariaslani, ...",2020,,Google Scholar,yes,,https://karger.com/ene/article-abstract/83/5/468/126504,karger.com,30
A dimension space for the evaluation of accessible digital musical instruments,… [13] targeted hand-controlled guitar effects for live music and … to using interactive machine learning techniques in order for … in which various supervised machine learning approaches are …,"N Davanzo, F Avanzini",2020,,Google Scholar,yes,,https://air.unimi.it/handle/2434/774163,air.unimi.it,20
A robust hybrid neural network architecture for blind source separation of speech signals exploiting deep learning,"… ground music, vocal performances, or guitar solos. Moreover, the … evaluation is conducted in a noisy environment, and the correlation coefficient matrix is employed as the evaluation …","S Ansari, KA Alnajjar, T Khater, S Mahmoud, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10247035/,ieeexplore.ieee.org,24
Spire muse: A virtual musical partner for creative brainstorming,"… collective improvisation through positive feedback—a mutual … main experiments with an acoustic guitar corpus, we used a … planning to implement machine learning algorithms that can …","NJW Thelle, P Pasquier",2021,,Google Scholar,yes,,https://www.researchgate.net/profile/Notto-Thelle/publication/352439650_Spire_Muse_A_Virtual_Musical_Partner_for_Creative_Brainstorming/links/60c9c263299bf108abdd8e07/Spire-Muse-A-Virtual-Musical-Partner-for-Creative-Brainstorming.pdf,researchgate.net,29
